gs_lat	gs_lon	gs_alt	gs_baro	gs_temp	timestamp	run_number	radio_id	radio_name	rssi	lqi	crc	software_version	board_serial_number	time_stamp_ms	callsign	fcb_state_number	rot_vel_x	rot_vel_y	rot_vel_z	accel_x	accel_y	accel_z	magnetic_field_x	magnetic_field_y	magnetic_field_z	roll	pitch	yaw	orientation_quaternion	orientation_rpy	temperature	fcb_altitude	v_speed	fcb_latitude	fcb_longitude	gps_alt	fcb_battery_voltage	ground_speed	course_over_ground	gps_time	gps_sats	ble_client	distance	pyro_continuity	pyro_status	flash_usage	line_cutter_number	line_cutter_1_state	line_cutter_1_time_stamp_ms	line_cutter_1_barometer_pressure	line_cutter_1_fcb_altitude	line_cutter_1_delta_alt	line_cutter_1_temperature	line_cutter_1_accel_z	line_cutter_1_battery_voltage	line_cutter_1_cut_1	line_cutter_1_cut_2	line_cutter_1_current_sense	line_cutter_1_photoresistor	line_cutter_5_state	line_cutter_5_time_stamp_ms	line_cutter_5_barometer_pressure	line_cutter_5_fcb_altitude	line_cutter_5_delta_alt	line_cutter_5_temperature	line_cutter_5_accel_z	line_cutter_5_battery_voltage	line_cutter_5_cut_1	line_cutter_5_cut_2	line_cutter_5_current_sense	line_cutter_5_photoresistor	barometer_pressure	barometer_2_pressure	press_ref	ground_elev	ground_temp	line_cutter_5_limitVel	line_cutter_5_altitude1	line_cutter_5_altitude2	line_cutter_5_disreefDelay1	line_cutter_5_disreefDelay2	line_cutter_5_pwmVoltage1	line_cutter_5_pwmVoltage2	line_cutter_5_pwmDuration	line_cutter_5_lightThreshold	line_cutter_5_lightTriggerTime	line_cutter_5_seaLevelPressure	line_cutter_1_limitVel	line_cutter_1_altitude1	line_cutter_1_altitude2	line_cutter_1_disreefDelay1	line_cutter_1_disreefDelay2	line_cutter_1_pwmVoltage1	line_cutter_1_pwmVoltage2	line_cutter_1_pwmDuration	line_cutter_1_lightThreshold	line_cutter_1_lightTriggerTime	line_cutter_1_seaLevelPressure	line_cutter_6_limitVel	line_cutter_6_altitude1	line_cutter_6_altitude2	line_cutter_6_disreefDelay1	line_cutter_6_disreefDelay2	line_cutter_6_pwmVoltage1	line_cutter_6_pwmVoltage2	line_cutter_6_pwmDuration	line_cutter_6_lightThreshold	line_cutter_6_lightTriggerTime	line_cutter_6_seaLevelPressure
					2022-10-15 14:16:43	1	1	915 MHz Radio	-17 db	5	Good	0	0	72008	KM6GNL	6	0.0060170055367052555	-0.003940070979297161	0.006291890982538462	0.035892337560653687	0.33738797903060913	9.884750366210938	-0.06032000109553337	-0.05277999863028526	-0.11455000191926956	0.9312739768470538	-1.3549710927514376	0.07762150873739344	[0.55, 0.46, -0.52, 0.44]	[0.9312739768470538, -1.3549710927514376, 0.07762150873739344]																																																																															
					2022-10-15 14:16:43	1	1	915 MHz Radio	-16 db	4	Good	0	0	72209	KM6GNL	6	0.0026572574861347675	-0.000580323045141995	0.004153869114816189	0.12203395366668701	0.380458801984787	9.934999465942383	-0.061769999563694	-0.04668999835848808	-0.10875000059604645	0.9312739768470538	-1.3549710927514376	0.07762150873739344	[0.55, 0.46, -0.52, 0.44]	[0.9312739768470538, -1.3549710927514376, 0.07762150873739344]																																																																															
					2022-10-15 14:16:43	1	1	915 MHz Radio	-15 db	4	Good	0	0	72209	KM6GNL	6															34.189998626708984	0.5344857573509216	0.03866879642009735	44.82509765625	-73.16427408854166	46.599998474121094	12.4375	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:43	1	1	915 MHz Radio	-14 db	4	Good	0	0	72407	KM6GNL	6	0.0005192359676584601	0.0003359719121363014	-0.002565626986324787	0.05742774158716202	0.5240281224250793	9.927821159362793	-0.0626399964094162	-0.04611000046133995	-0.1133899986743927	0.9312739768470538	-1.3549710927514376	0.07762150873739344	[0.55, 0.46, -0.52, 0.44]	[0.9312739768470538, -1.3549710927514376, 0.07762150873739344]																																																																															
					2022-10-15 14:16:43	1	1	915 MHz Radio	-15 db	4	Good	0	0	72407	KM6GNL	6															34.189998626708984	0.5830848217010498	0.10301484912633896	44.82509765625	-73.16427408854166	46.599998474121094	12.4375	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:43	1	1	915 MHz Radio	-14 db	5	Good	0	0	72606	KM6GNL	6	-0.0019242172129452229	-0.0008857547072693706	-0.0013439003378152847	0.064606212079525	0.48813581466674805	9.927821159362793	-0.06699000298976898	-0.047269999980926514	-0.09570000320672989	0.9312739768470538	-1.3549710927514376	0.07762150873739344	[0.55, 0.46, -0.52, 0.44]	[0.9312739768470538, -1.3549710927514376, 0.07762150873739344]																																																																															
					2022-10-15 14:16:44	1	1	915 MHz Radio	-13 db	5	Good	0	0	72606	KM6GNL	6															34.20000076293945	0.5869587063789368	0.10349807888269424	44.82509765625	-73.16427408854166	46.599998474121094	12.4375	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:44	1	1	915 MHz Radio	-12 db	3	Good	0	0	72805	KM6GNL	6	0.002962689148262143	0.001863130135461688	0.00018325791461393237	0.064606212079525	0.4809573292732239	9.877572059631348	-0.061769999563694	-0.04871999844908714	-0.09657000005245209	0.9312739768470538	-1.3549710927514376	0.07762150873739344	[0.55, 0.46, -0.52, 0.44]	[0.9312739768470538, -1.3549710927514376, 0.07762150873739344]																																																																															
					2022-10-15 14:16:44	1	1	915 MHz Radio	-12 db	4	Good	0	0	72898	KM6GNL																													[False, False, False, False, False, False]	[False, False, False, False, False, False, False, False]	3																																																															
					2022-10-15 14:16:44	1	1	915 MHz Radio	-12 db	3	Good	0	0	72898	KM6GNL																																5													1	8484020	100734	26.703182220458984	0.1255185753107071	30.805087890625	1.0182164907455444	3.906158447265625	0	722	467	0																																						
					2022-10-15 14:16:44	1	1	915 MHz Radio	-13 db	5	Good	0	0	73004	KM6GNL	6															34.220001220703125	0.5670087337493896	0.07378663122653961	44.82509765625	-73.16427408854166	46.599998474121094	12.428750038146973	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:44	1	1	915 MHz Radio	-12 db	3	Good	0	0	73200	KM6GNL	6	-0.010445764288306236	-0.0010995514458045363	-0.0060475473292171955	0.15074782073497772	0.4019941985607147	9.934999465942383	-0.063510000705719	-0.049880001693964005	-0.10469000041484833	1.1234405552487303	-1.3694589214691628	0.006779557146811615	[0.5, 0.51, -0.48, 0.49]	[1.1234405552487303, -1.3694589214691628, 0.006779557146811615]																																																																															
					2022-10-15 14:16:44	1	1	915 MHz Radio	-11 db	4	Good	0	0	73200	KM6GNL	6															34.209999084472656	0.5875363945960999	0.1016535609960556	44.82509765625	-73.16427408854166	46.599998474121094	12.4350004196167	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:44	1	1	915 MHz Radio	-11 db	4	Good	0	0	73414	KM6GNL	6	-0.014416375197470188	-0.013316817581653595	-0.0014660723973065615	0.02153540402650833	0.5312066078186035	9.927821159362793	-0.06640999764204025	-0.05220000073313713	-0.0939600020647049	1.1234405552487303	-1.3694589214691628	0.006779557146811615	[0.5, 0.51, -0.48, 0.49]	[1.1234405552487303, -1.3694589214691628, 0.006779557146811615]																																																																															
					2022-10-15 14:16:44	1	1	915 MHz Radio	-12 db	5	Good	0	0	73414	KM6GNL	6															34.220001220703125	0.5131998062133789	0.03148911893367767	44.82509765625	-73.16427408854166	46.599998474121094	12.436249732971191	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:45	1	1	915 MHz Radio	-15 db	5	Good	0	0	73611	KM6GNL	6	0.008796429261565208	0.00012217512994538993	0.0018936756532639265	0.07896314561367035	0.4307080805301666	9.870392799377441	-0.05973999947309494	-0.04611000046133995	-0.10352999716997147	1.1234405552487303	-1.3694589214691628	0.006779557146811615	[0.5, 0.51, -0.48, 0.49]	[1.1234405552487303, -1.3694589214691628, 0.006779557146811615]																																																																															
					2022-10-15 14:16:45	1	1	915 MHz Radio	-17 db	5	Good	0	0	73631	KM6GNL																																																									0.9953614473342896	0.9950752258300781	0.9952553510665894	0.0	16.0																																	
					2022-10-15 14:16:45	1	1	915 MHz Radio	-20 db	5	Good	0	0	73811	KM6GNL	6	-0.008002310991287231	0.007757966406643391	-0.004214957356452942	0.014356935396790504	0.2871387004852295	9.870392799377441	-0.06408999860286713	-0.047269999980926514	-0.11078000068664551	1.1234405552487303	-1.3694589214691628	0.006779557146811615	[0.5, 0.51, -0.48, 0.49]	[1.1234405552487303, -1.3694589214691628, 0.006779557146811615]																																																																															
					2022-10-15 14:16:45	1	1	915 MHz Radio	-20 db	4	Good	0	0	73811	KM6GNL	6															34.22999954223633	0.4494940936565399	-0.004015007987618446	44.82509765625	-73.16427408854166	46.599998474121094	12.436249732971191	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:45	1	1	915 MHz Radio	-23 db	5	Good	0	0	74009	KM6GNL	6	-0.007177639752626419	-0.003023774828761816	-0.005131252110004425	0.07178467512130737	0.4307080805301666	9.906285285949707	-0.06408999860286713	-0.05104000121355057	-0.09976000338792801	0.7368252880913179	-1.3950710309639636	0.09105189031668973	[0.59, 0.4, -0.5700000000000001, 0.39]	[0.7368252880913179, -1.3950710309639636, 0.09105189031668973]																																																																															
					2022-10-15 14:16:45	1	1	915 MHz Radio	-23 db	3	Good	0	0	74009	KM6GNL	6															34.22999954223633	0.5931047797203064	0.1571771651506424	44.82509765625	-73.16427408854166	46.599998474121094	12.4350004196167	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:45	1	1	915 MHz Radio	-22 db	6	Good	0	0	74009	KM6GNL																																5													1	8484820	100737	26.452144622802734	0.0	30.80567626953125	1.0181893110275269	3.899120330810547	1	723	467	0																																						
					2022-10-15 14:16:45	1	1	915 MHz Radio	-19 db	5	Good	0	0	74209	KM6GNL	6															34.2400016784668	0.7143748998641968	0.2734622657299042	44.82509765625	-73.16427408854166	46.599998474121094	12.430000305175781	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:45	1	1	915 MHz Radio	-16 db	4	Good	0	0	74410	KM6GNL	6	-0.003817891702055931	-0.0018020482966676354	-0.0011606407351791859	-0.007178467698395252	0.39481574296951294	9.870392799377441	-0.06496000289916992	-0.047269999980926514	-0.09570000320672989	0.9093963973457202	-1.3540391641380403	-0.12315210819830132	[0.59, 0.4, -0.5700000000000001, 0.38]	[0.9093963973457202, -1.3540391641380403, -0.12315210819830132]																																																																															
					2022-10-15 14:16:45	1	1	915 MHz Radio	-16 db	4	Good	0	0	74410	KM6GNL	6															34.22999954223633	0.7089965343475342	0.23564475774765015	44.82509765625	-73.16427408854166	46.5	12.436249732971191	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:46	1	1	915 MHz Radio	-17 db	4	Good	0	0	74606	KM6GNL	6	-0.006261344999074936	0.003390289843082428	-0.00024434580700471997	0.07178467512130737	0.38763725757598877	9.891928672790527	-0.055969998240470886	-0.04611000046133995	-0.11049000173807144	0.7368252880913179	-1.3950710309639636	0.09105189031668973	[0.59, 0.4, -0.5700000000000001, 0.39]	[0.7368252880913179, -1.3950710309639636, 0.09105189031668973]																																																																															
					2022-10-15 14:16:46	1	1	915 MHz Radio	-20 db	3	Good	0	0	74803	KM6GNL	6	-0.010231955908238888	-0.0042455014772713184	0.0006719491211697459	0.12203395366668701	0.4163511395454407	9.920642852783203	-0.05770999938249588	-0.04814000055193901	-0.09831000119447708	0.7368252880913179	-1.3950710309639636	0.09105189031668973	[0.59, 0.4, -0.5700000000000001, 0.39]	[0.7368252880913179, -1.3950710309639636, 0.09105189031668973]																																																																															
					2022-10-15 14:16:46	1	1	915 MHz Radio	-19 db	3	Good	0	0	74803	KM6GNL	6															34.25	0.6398431062698364	0.13917642831802368	44.82509765625	-73.16427408854166	46.5	12.436249732971191	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:46	1	1	915 MHz Radio	-17 db	4	Good	0	0	75002	KM6GNL	6	0.0030848614405840635	-0.009926529601216316	0.0011300967307761312	0.02871387079358101	0.2512463629245758	9.920642852783203	-0.06554000079631805	-0.051330000162124634	-0.10440000146627426	0.9071941643830376	-1.3413831066759436	0.08800737352774073	[0.54, 0.47000000000000003, -0.51, 0.45]	[0.9071941643830376, -1.3413831066759436, 0.08800737352774073]																																																																															
					2022-10-15 14:16:46	1	1	915 MHz Radio	-16 db	5	Good	0	0	75020	KM6GNL																													[False, False, False, False, False, False]	[False, False, False, False, False, False, False, False]	3																																																															
					2022-10-15 14:16:46	1	1	915 MHz Radio	-16 db	5	Good	0	0	75020	KM6GNL																																1	1	8495111	100676	23.27233123779297	0.12560060620307922	30.73438232421875	1.0104418992996216	3.906158447265625	0	739	465	484																																																		
					2022-10-15 14:16:46	1	1	915 MHz Radio	-17 db	5	Good	0	0	75205	KM6GNL	6	-0.0018020449206233025	0.0022907364182174206	-0.0022296514362096786	0.02871387079358101	0.26560330390930176	9.906285285949707	-0.06235000118613243	-0.05045999959111214	-0.09685999900102615	0.9071941643830376	-1.3413831066759436	0.08800737352774073	[0.54, 0.47000000000000003, -0.51, 0.45]	[0.9071941643830376, -1.3413831066759436, 0.08800737352774073]																																																																															
					2022-10-15 14:16:46	1	1	915 MHz Radio	-18 db	4	Good	0	0	75205	KM6GNL	6															34.2599983215332	0.836543083190918	0.3040076792240143	44.82509765625	-73.16427408854166	46.5	12.428750038146973	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:46	1	1	915 MHz Radio	-24 db	5	Good	0	0	75414	KM6GNL	6	-0.010659562423825264	0.001985304756090045	-0.004367672838270664	0.10049854964017868	0.4378865361213684	9.942177772521973	-0.0626399964094162	-0.04205000028014183	-0.10005000233650208	0.9071941643830376	-1.3413831066759436	0.08800737352774073	[0.54, 0.47000000000000003, -0.51, 0.45]	[0.9071941643830376, -1.3413831066759436, 0.08800737352774073]																																																																															
					2022-10-15 14:16:46	1	1	915 MHz Radio	-26 db	5	Good	0	0	75414	KM6GNL	6															34.2599983215332	0.783559262752533	0.20553182065486908	44.82509765625	-73.16427408854166	46.5	12.436249732971191	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:46	1	1	915 MHz Radio	-23 db	6	Good	0	0	75612	KM6GNL	6	0.002779429778456688	-0.004123328253626823	0.004489844664931297	0.02871387079358101	0.5240281224250793	9.899106979370117	-0.0608999989926815	-0.04089000076055527	-0.09685999900102615	0.9071941643830376	-1.3413831066759436	0.08800737352774073	[0.54, 0.47000000000000003, -0.51, 0.45]	[0.9071941643830376, -1.3413831066759436, 0.08800737352774073]																																																																															
					2022-10-15 14:16:47	1	1	915 MHz Radio	-23 db	4	Good	0	0	75612	KM6GNL	6															34.27000045776367	0.7338032126426697	0.13421709835529327	44.82509765625	-73.16427408854166	46.5	12.436249732971191	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
44.8250732421875	-73.16439615885416	44.0	1.004006908462867	27.68	2022-10-15 14:16:47	1																																																																																																							
					2022-10-15 14:16:47	1	1	915 MHz Radio	-21 db	6	Good	0	0	75813	KM6GNL	6	0.005833746399730444	-0.005039623007178307	0.004489844664931297	0.035892337560653687	0.3517449200153351	9.906285285949707	-0.057999998331069946	-0.045820001512765884	-0.10643000155687332	1.1567973241826999	-1.3950710309639636	-0.05161463270586594	[0.54, 0.47000000000000003, -0.52, 0.45]	[1.1567973241826999, -1.3950710309639636, -0.05161463270586594]																																																																															
					2022-10-15 14:16:47	1	1	915 MHz Radio	-15 db	4	Good	0	0	76012	KM6GNL	6	-0.005589399486780167	0.0010384675115346909	-0.005467227194458246	0.02871387079358101	0.4666004180908203	9.899106979370117	-0.060029998421669006	-0.043209999799728394	-0.1049799993634224	1.10714871779409	-1.3734993262591062	-0.020615635625602473	[0.52, 0.49, -0.5, 0.47000000000000003]	[1.10714871779409, -1.3734993262591062, -0.020615635625602473]																																																																															
					2022-10-15 14:16:47	1	1	915 MHz Radio	-14 db	6	Good	0	0	76012	KM6GNL	6															34.279998779296875	0.7241977453231812	0.10644959658384323	44.82509765625	-73.16427408854166	46.5	12.436249732971191	0.0	0.0	2022-10-15 14:16:39	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:47	1	1	915 MHz Radio	-13 db	5	Good	0	0	76028	KM6GNL																																1	1	8496661	100679	23.021129608154297	-0.251204252243042	30.7342529296875	1.006860375404358	3.906158447265625	0	738	466	484																																																		
					2022-10-15 14:16:47	1	1	915 MHz Radio	-14 db	7	Good	0	0	76028	KM6GNL																																5													1	8487170	100737	26.452144622802734	-0.04183918982744217	30.80580810546875	1.021269679069519	3.8920822143554688	1	725	471	0																																						
					2022-10-15 14:16:47	1	1	915 MHz Radio	-15 db	3	Good	0	0	76212	KM6GNL	6	-0.017501233145594597	-0.0029321438632905483	-0.010048702359199524	0.035892337560653687	0.5024927258491516	9.942177772521973	-0.0626399964094162	-0.05045999959111214	-0.10729999840259552	1.10714871779409	-1.3734993262591062	-0.020615635625602473	[0.52, 0.49, -0.5, 0.47000000000000003]	[1.10714871779409, -1.3734993262591062, -0.020615635625602473]																																																																															
					2022-10-15 14:16:47	1	1	915 MHz Radio	-14 db	6	Good	0	0	76212	KM6GNL	6															34.290000915527344	0.6766109466552734	0.05234925448894501	44.82509765625	-73.16427408854166	46.5	12.428750038146973	0.0	0.0	2022-10-15 14:16:44	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:47	1	1	915 MHz Radio	-13 db	6	Good	0	0	76409	KM6GNL	6	-0.008949147537350655	-0.0017104173311963677	-0.000274889258434996	0.07178467512130737	0.5240281224250793	9.927821159362793	-0.05886999890208244	-0.05770999938249588	-0.10294999927282333	1.10714871779409	-1.3734993262591062	-0.020615635625602473	[0.52, 0.49, -0.5, 0.47000000000000003]	[1.10714871779409, -1.3734993262591062, -0.020615635625602473]																																																																															
					2022-10-15 14:16:47	1	1	915 MHz Radio	-13 db	4	Good	0	0	76409	KM6GNL	6															34.290000915527344	0.563675582408905	-0.05014117434620857	44.82509765625	-73.16427408854166	46.400001525878906	12.436249732971191	0.0	0.0	2022-10-15 14:16:44	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:47	1	1	915 MHz Radio	-12 db	4	Good	0	0	76606	KM6GNL	6	-0.004062240943312645	-0.004764733836054802	0.00583374360576272	0.10767702013254166	0.3158525824546814	9.956534385681152	-0.06379999965429306	-0.049880001693964005	-0.09831000119447708	1.10714871779409	-1.3734993262591062	-0.020615635625602473	[0.52, 0.49, -0.5, 0.47000000000000003]	[1.10714871779409, -1.3734993262591062, -0.020615635625602473]																																																																															
					2022-10-15 14:16:48	1	1	915 MHz Radio	-11 db	6	Good	0	0	76606	KM6GNL	6															34.290000915527344	0.6455901265144348	0.05708153173327446	44.82509765625	-73.16427408854166	46.400001525878906	12.4350004196167	0.0	0.0	2022-10-15 14:16:44	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:48	1	1	915 MHz Radio	-10 db	5	Good	0	0	76805	KM6GNL	6	-0.008949147537350655	-0.00018325904966332018	-0.007910680025815964	0.0933200791478157	0.30149564146995544	9.891928672790527	-0.05857999995350838	-0.05480999872088432	-0.09019000083208084	1.10714871779409	-1.3734993262591062	-0.020615635625602473	[0.52, 0.49, -0.5, 0.47000000000000003]	[1.10714871779409, -1.3734993262591062, -0.020615635625602473]																																																																															
					2022-10-15 14:16:48	1	1	915 MHz Radio	-9 db	6	Good	0	0	77003	KM6GNL	6	0.004734193906188011	-0.003543008351698518	-0.006383521016687155	0.05742774158716202	0.5814558863639832	9.891928672790527	-0.06322000175714493	-0.051330000162124634	-0.10266000032424927	1.2490457723982538	-1.368461259094727	-0.015383401780594178	[0.52, 0.5, -0.49, 0.47000000000000003]	[1.2490457723982538, -1.368461259094727, -0.015383401780594178]																																																																															
					2022-10-15 14:16:48	1	1	915 MHz Radio	-8 db	6	Good	0	0	77003	KM6GNL	6															34.29999923706055	0.5855180621147156	0.007926316000521183	44.82509765625	-73.16427408854166	46.400001525878906	12.436249732971191	0.0	0.0	2022-10-15 14:16:44	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:48	1	1	915 MHz Radio	-9 db	3	Good	0	0	77033	KM6GNL																																1	1	8497461	100674	23.439802169799805	0.4186636507511139	30.73554931640625	1.0083491802215576	3.8920822143554688	0	739	463	483																																																		
					2022-10-15 14:16:48	1	1	915 MHz Radio	-9 db	2	Good	0	0	77203	KM6GNL	6	0.013286280445754528	0.002260192995890975	0.012247809208929539	0.04307080805301666	0.4378865361213684	9.949356079101562	-0.06699000298976898	-0.04842999950051308	-0.10440000146627426	1.2490457723982538	-1.368461259094727	-0.015383401780594178	[0.52, 0.5, -0.49, 0.47000000000000003]	[1.2490457723982538, -1.368461259094727, -0.015383401780594178]																																																																															
					2022-10-15 14:16:48	1	1	915 MHz Radio	-9 db	4	Good	0	0	77203	KM6GNL	6															34.29999923706055	0.6436606049537659	0.07738150656223297	44.82509765625	-73.16427408854166	46.400001525878906	12.428750038146973	0.0	0.0	2022-10-15 14:16:44	0	0	0.9043649062512563																																																																		
					2022-10-15 14:16:48	1	1	915 MHz Radio	-9 db	6	Good	0	0	77400	KM6GNL	6	-0.003512460505589843	0.0013438980095088482	0.008277197368443012	0.07178467512130737	0.4091726541519165	9.913463592529297	-0.055390000343322754	-0.0516199991106987	-0.09540999680757523	1.2490457723982538	-1.368461259094727	-0.015383401780594178	[0.52, 0.5, -0.49, 0.47000000000000003]	[1.2490457723982538, -1.368461259094727, -0.015383401780594178]																																																																															
					2022-10-15 14:16:49	1	1	915 MHz Radio	-10 db	4	Good	0	0	77600	KM6GNL	6	-0.012064546346664429	-0.0010995551710948348	-0.011881290934979916	0.035892337560653687	0.4737788736820221	9.963713645935059	-0.05857999995350838	-0.041179999709129333	-0.09570000320672989	1.2490457723982538	-1.368461259094727	-0.015383401780594178	[0.52, 0.5, -0.49, 0.47000000000000003]	[1.2490457723982538, -1.368461259094727, -0.015383401780594178]																																																																															
44.8250732421875	-73.16439615885416	44.20000076293945	1.0037897853441895	27.69	2022-10-15 14:16:49	1																																																																																																							
					2022-10-15 14:16:49	1	1	915 MHz Radio	-9 db	4	Good	0	0	77813	KM6GNL	6	-0.005955913569778204	0.00012217140465509146	-0.012797585688531399	0.10767702013254166	0.5670989751815796	9.891928672790527	-0.05770999938249588	-0.04698000103235245	-0.11049000173807144	1.2490457723982538	-1.368461259094727	-0.015383401780594178	[0.52, 0.5, -0.49, 0.47000000000000003]	[1.2490457723982538, -1.368461259094727, -0.015383401780594178]																																																																															
					2022-10-15 14:16:49	1	1	915 MHz Radio	-10 db	6	Good	0	0	77813	KM6GNL	6															34.31999969482422	0.6255384087562561	0.05917585268616676	44.82509765625	-73.16427408854166	46.400001525878906	12.436249732971191	0.0	0.0	2022-10-15 14:16:44	0	0	0.9043649062512563																																																																		
